date,name,text,comment_count,like_count,link 
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 1:51 pm",Brynn Berg,"🤩🎉 DIV 5 HYPE - SEND OFF AT 6:45PM 🎉🤩
When you are thinking of prestigious IB divisions, div 5 is probably the first one that comes to mind. This year, Fenner div 5 is coming in with some red hot form (courtesy of Aidan Fryer) and we are ready to put on a show.
Brynn Berg:...
See more",2,41,https://www.facebook.com/groups/fennerhall/permalink/2267467120049232/
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 9:20 pm",Liam Dooley,"🤩🚌 LAST CHANCE TO JUMP ON THE BUS TO GLORY 🚌🤩
There are just over 24 hours until IB Endpoint 2019 is announced and lucky for you, there are still a few seats left on the bus (less than 10!)!! This is your last chance to sign up and come along for what will be the best Saturday of the year! Seriously, you don't want to miss out. There will be lots of food to make the early morning wake up worthwhile, and nothing can beat the experience of watching our runners cross the finish line!
Once again, don't miss out!:",1,8,https://www.facebook.com/groups/fennerhall/permalink/2266120953517182/
,,,0,0,
"Friday, 4 October 2019 at 4:04 pm",,Div 3 send off at 4:15pm! Out the front of Fenner!!! Get down and get loud!,0,6,https://www.facebook.com/groups/fennerhall/permalink/2267619050034039/
"Friday, 4 October 2019 at 9:41 am",,"💥 COMPLETE SEND OFF SCHEDULE 💥
P.s. Central Send Off is at Wright & Bruce (Wruce/Bright Hall as I like to call them)
Division 1...
See more",1,33,https://www.facebook.com/groups/fennerhall/permalink/2267157973413480/
,,,0,0,
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 3:07 pm",Jan,"Introducing…. Olsson-Terry-Small-Kock
Forget div 1, div 6 are the real heroes of Fenner IB. With our undeniable girl power (and also Jan) and our *secret* plan to perform a 120km detour just to flex on div 1, every other IB team better watch out.
First I introduce our Nav Jan! As head Nav coach you would hope his nav skills are better than his brownie cooking abilities. But considering his brownie cooking abilities are non-existent, they won’t be hard to beat. As Jan has bet ...
See more",0,30,https://www.facebook.com/groups/fennerhall/permalink/2267553340040610/
"Friday, 4 October 2019 at 2:06 pm",,Div 1 send off in 10 minutes out the front of Fenner! Get there and show these legends some support!!!,0,7,https://www.facebook.com/groups/fennerhall/permalink/2267484306714180/
"Friday, 4 October 2019 at 1:48 pm",Nicki Armstrong,"The AGM is now just over a week away, attached are all the motions proposed for changes to the FRC Terms of Reference!

This gives everyone the chance to take a look before the meeting, please feel free to contact me or one of the proposers if you have any questions about them. 
...
See more",0,11,https://www.facebook.com/groups/fennerhall/permalink/2267464883382789/
"Friday, 4 October 2019 at 12:06 pm",Rowan,"Alright alright its the Fantastic “Div” 4 IB team!!!!!! This superhero div more awesome and wholesome than the og foursome is more than ready take on the fearsome challenge of Inward Bound. This Div has a solid plan of avoiding all train tracks and will be singing their way across the finish line so be sure to be there to cheer them on.
Heading the team with some prime navigation and pastoral care skills is Rowan “more fantastic than mr fantastic” Davie. With the wisdom ...
See more",3,62,https://www.facebook.com/groups/fennerhall/permalink/2267340130061931/
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 11:12 am",Jackson Taylor,"🌈🌪️ 🌈🌪️🌈🌪️🌈🌪️ 🌈
Division: 3
Distance: Too far...
See more",0,56,https://www.facebook.com/groups/fennerhall/permalink/2267263096736301/
"Friday, 4 October 2019 at 10:42 am",Jan De Kock,"Get around it, Fen
@div 6 pls respond
Jan De Kock Ruby Olsson Rachel Small Sabrina Terry",2,30,https://www.facebook.com/groups/fennerhall/permalink/2267227206739890/
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 10:29 am",,"TL;DR Fenner Send off and Rules
Come wish our divs good luck as they head out into the unknown
Rules
-No alcohol
-No drugs
...
See more",2,12,https://www.facebook.com/groups/fennerhall/permalink/2267210853408192/
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 10:24 am",,Come paint signs for IB !!!!,0,8,https://www.facebook.com/groups/fennerhall/permalink/2267205840075360/
"Friday, 4 October 2019 at 10:12 am",,"Hey x
Does anyone know if the Fenner printer can scan+copy documents, & if so, how? This thing is very intimidating with so many buttons",6,1,https://www.facebook.com/groups/fennerhall/permalink/2267193313409946/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 10:02 am",Locklyn Kreukz,"FENNER DIVISION 1 (THE FAMILY) SEND OFF AT FOYER AT 2:15!!
YOU WILL HEAR ROWAN’S LUCIOUS VOICE ON THE LOUDSPEAKER ANNOUNCING IT!!

tdlr: A bit about the family running 100km. Defs worth the read though.
...

See more",0,52,https://www.facebook.com/groups/fennerhall/permalink/2267181463411131/
"Friday, 4 October 2019 at 9:17 am",,Hi I need tape of any kind please so I can stick this piece of paper onto this spare pack that I need to give to central committee pls halp,5,2,https://www.facebook.com/groups/fennerhall/permalink/2267130956749515/
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 9:16 am",Fenner A P Os,"PSA: Today is the last day to drop Sem 2 courses without failure!
If you drop a course today, you'll still have to pay for it but it won't count as a fail towards your GPA. After today, if you drop a course you will have to pay for it and it will count as a fail.
If you're dropping a course because of unexpected personal or health-related reasons, consider submitting a late withdrawal application: https://www.anu.edu.au/…/program-administration/program-man…...
See more",0,3,https://www.facebook.com/groups/fennerhall/permalink/2267130050082939/
"Wednesday, 2 October 2019 at 1:49 pm",,Can someone explain what this means? Is early termination different to contract takeover? Could I theoretically put in a request to terminate my contract a couple weeks early?,5,8,https://www.facebook.com/groups/fennerhall/permalink/2263781540417790/
,,,0,0,
,,,0,0,
,,,0,0,
"Friday, 4 October 2019 at 8:53 am",,If you are a girl and can play badminton for 20mins come down to Sports Hall. We are short of 1 female player for Interhall Badminon.,3,2,https://www.facebook.com/groups/fennerhall/permalink/2267103030085641/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 3:01 pm",,"Hey Fenner, here are the SPARTOS Sports awards for term 1. 
Also, some awards are open to voting so fill this out: https://docs.google.com/forms/d/e/1FAIpQLSdsNL_LcV-U6puX2OOb3UdprYgIHnTVPdy0OvCQxwDOIFGhqQ/viewform
SPARTOS is like a best and fairest awards night for sports and arts events. It also includes plenty of joke awards like king and queen of chat. It's open to all residents, regardless of involvement in sport and arts and it's coming up on the Thursday of Week 11 at 6:30pm",7,9,https://www.facebook.com/groups/fennerhall/permalink/2265676853561592/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 8:56 pm",,Urgently seeking two digital watches for IB. Is anyone able to lend?,1,2,https://www.facebook.com/groups/fennerhall/permalink/2266087610187183/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 9:53 pm",,"Hello everyone (wow it’s me again). Just a quick post to ask if you could be mindful about keeping the noise down when heading out tonight as we have a number of elite athletes across the hall who are trying to get some rest before IB. Remember, Fenner looks after Fenner. See you at wolf 🌚 (but seriously, pls keep the noise down)",1,44,https://www.facebook.com/groups/fennerhall/permalink/2266173070178637/
,,,0,0,
"Thursday, 3 October 2019 at 9:10 pm",,"Whoever's stuff is in dryer D1, I moved it to the bench",0,1,https://www.facebook.com/groups/fennerhall/permalink/2266107430185201/
"Thursday, 3 October 2019 at 9:01 pm",,"Does anyone have any hair dye or hair bleach?
Asking for a friend who wants frosted tips",0,15,https://www.facebook.com/groups/fennerhall/permalink/2266094640186480/
"Thursday, 3 October 2019 at 5:00 pm",Jake McCall,"I NEED YOUR VIDEOS
Hi Fen I'm gathering clips for this years Valete video. Please send me any video clips you have from this year at Fenner. If you don't have any videos you still have time to take some (maybe this weekend at endpoint).
For inspiration you can see last years Valete video here:",1,9,https://www.facebook.com/groups/fennerhall/permalink/2265809643548313/
,,,0,0,
"Thursday, 3 October 2019 at 5:08 pm",,"Hey Fen!
If anyone has a spare raincoat (seam sealed), spare hat, spare lower body thermals, spare basic no GPS watch, the Fenner IB spare pack and I will love you forever!!",7,1,https://www.facebook.com/groups/fennerhall/permalink/2265819426880668/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 8:51 pm",,Cindy Huang loves IB haircuts 😍,0,16,https://www.facebook.com/groups/fennerhall/permalink/2266080740187870/
"Thursday, 3 October 2019 at 8:23 pm",,"And here's your Div 1 runner, JJ. He looks better with a Mullet.",1,24,https://www.facebook.com/groups/fennerhall/permalink/2266046096858001/
,,,0,0,
"Thursday, 3 October 2019 at 4:30 pm",Maddison Rio,,0,3,https://www.facebook.com/groups/fennerhall/permalink/2265776686884942/
"Thursday, 3 October 2019 at 3:10 pm",Erin Barr,"Fen Fam, your scintillating SR Ella, captivating canteen coordinator Harry, alluring arts rep Susan , youthful Yasmin and myself are all in Arts Revue this year which is on *next week* and it would mean a lot if you guys could come watch. It's the last ANU show of the year and will be a hilarious night of singing, dancing and relatable uni jokes! If you book tix together you can cut down on the booking fee!
Seriously Fenner has taken over a quarter of the cast so come and supp...


See more",4,20,https://www.facebook.com/groups/fennerhall/permalink/2265687210227223/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 3:59 pm",Fenner A P Os,"APO in the office 4-6!
This semester, on Thursdays, we’ll be posting useful information about academic life at ANU. Today is ANU Careers!
ANU Careers provides advice and services relevant to employment, whether that be internships, grad jobs or part-time jobs while studying. They provide a wide range of career and employment services to assist with career planning and decision making, job search, accessing employers and employment opportunities, building employability skills ...
See more",0,2,https://www.facebook.com/groups/fennerhall/permalink/2265741786888432/
"Wednesday, 2 October 2019 at 10:19 am",Kate Howe,"🎃🎃🎃HALLOQUEEN LIP SYNCING🎃🎃🎃
Keen to be involved in a Rupaul style lip syncing battle? Didn't do MX Fenner but still have some 💃 extra 💃 dance moves? Sign up below! Prizes for first and second place, duets welcome.
https://forms.gle/2UFUYcsxTNNWNPCdA
Join the event here: https://www.facebook.com/events/364925451079762/",1,13,https://www.facebook.com/groups/fennerhall/permalink/2263514727111138/
,,,0,0,
"Wednesday, 2 October 2019 at 2:54 pm",,It is Zippy Chan Hour ft. Dante and Crazy Frog!,1,21,https://www.facebook.com/groups/fennerhall/permalink/2263856173743660/
,,,0,0,
"Thursday, 3 October 2019 at 9:39 am",,does anyone know the end date of our contract? i cant find it,3,0,https://www.facebook.com/groups/fennerhall/permalink/2265301430265801/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 3 October 2019 at 8:26 am",,"The Warren is open, come down for bean to fuel your assignment stress",1,19,https://www.facebook.com/groups/fennerhall/permalink/2265224306940180/
,,,0,0,
"Thursday, 3 October 2019 at 10:10 am",,"IB? Video? Endpoint in 2 days? SEND OFF TOMORROW?? YEET YOURSELVES DOWN TO THE SEND OFFS AND ENDPOINT, 'BOUND' TO BE A GOOD TIME!! 😎🤙🤙",2,21,https://www.facebook.com/groups/fennerhall/permalink/2265334160262528/
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 1:21 pm",,"Not really fenner related but maybe one of you can help me out.
Can anyone studying economics/IR or knows about international tax treaties help a fellow ressie? Im trying to find an explanation as to how an international double tax treaty works.
If you could answer my questions for like 5 mins ill shout you a warren drink <3",1,7,https://www.facebook.com/groups/fennerhall/permalink/2263750797087531/
,,,0,0,
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 11:10 pm",,,0,14,https://www.facebook.com/groups/fennerhall/permalink/2264460157016595/
"Wednesday, 2 October 2019 at 2:45 pm",Abdullah,"What’s up Fenner!
Here is a snapshot of your Fenner Tennis superstars Abdullah and Fansheng absolutely bossing it! Next training is on Sunday if you’re still keen to play!
Contact Stuart Donnan or any member of FRC Sports for more info!",7,10,https://www.facebook.com/groups/fennerhall/permalink/2263847313744546/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 9:43 pm",Iona Andrew,"Bit bored tonight? Feel like procrastinating? Well boy do I have the activity for you ... FILL OUT THE SOCIAL FEEDBACK SURVEY!!!!
This is a great chance for you to let us know what you thought of the social events this year and how these events can be improved.
So get around it!!",0,6,https://www.facebook.com/groups/fennerhall/permalink/2264316900364254/
"Wednesday, 2 October 2019 at 9:09 pm",,"Come down to the warren for the social X alumni teanight, feat. Stella who is basically an alumnus",1,16,https://www.facebook.com/groups/fennerhall/permalink/2264269110369033/
,,,0,0,
"Wednesday, 2 October 2019 at 7:33 pm",Olivia Dry,"There's only one more day left to sign up to drive to end point!! We currently need 2 - 3 cars to drive runners home (and we have a good couple of spots left for private cars) so please sign up and message me!
Drivers should get a confirmation email from Nila Norbu and will need to email her an indemnity form. Also everyone in cars arriving at end point need a travel form to get in.
TL;DR Sign up to be an official college car for transport to and from end point!! (PLEASE mess...
See more",0,2,https://www.facebook.com/groups/fennerhall/permalink/2264156537046957/
"Wednesday, 2 October 2019 at 7:12 pm",,Bread RIGHT NOW VOLUNTEERS ASAP THANK U,0,3,https://www.facebook.com/groups/fennerhall/permalink/2264134843715793/
"Wednesday, 2 October 2019 at 11:49 am",,"Edit: All good!
Any chance someone has a Dell laptop charger They could spare for a couple hours? Will trade for coffee☕️",2,5,https://www.facebook.com/groups/fennerhall/permalink/2263628683766409/
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 5:10 pm",Nick Russell,We're back we're live. Listen it to the big beats manifesto,0,8,https://www.facebook.com/groups/fennerhall/permalink/2264000923729185/
"Wednesday, 2 October 2019 at 4:56 pm",,"Hi, if you guys are interested to help out with the upcoming Japanese Film Festival 2019, please sign up before tomorrow 8pm",0,2,https://www.facebook.com/groups/fennerhall/permalink/2263985743730703/
"Wednesday, 2 October 2019 at 3:30 pm",Cait Quinn,"https://drive.google.com/…/1bYnhrNEammfVw3xiddnGHcz6p…/view…
THE IB WARREN COMMISSION IS HERE!!!!!
Any and all questions you had about IB and the runners can are all in this here commission. It's got some amazing photos and excellent roasts of your fellow ressies. A massive thank you to everyone who made this possible! Hope you all enjoy and see you at Send off and Endpoint!!!!!",1,51,https://www.facebook.com/groups/fennerhall/permalink/2263893857073225/
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 4:25 pm",,"Hi, I'm helping out with the Japanese Film Festival and I'm here to spread awareness on the upcoming event. I hope that you guys can check it out :) Great exposure to the fascinating Japanese culture and the wonderful world of Japan.",0,8,https://www.facebook.com/groups/fennerhall/permalink/2263954053733872/
"Wednesday, 2 October 2019 at 3:58 pm",,"oh boy oh jeeze
Hey Fenner!
There's an APO study smash at the national library THIS SUNDAY! FREE PICNIC and chill study vibes guaranteed.There are 20 spots for a trip to the national library this sunday. We'll be heading over at both 12 and 12:30pm. Sign-up sheets outside Bobbie Fenner!...
See more",0,12,https://www.facebook.com/groups/fennerhall/permalink/2263924993736778/
"Wednesday, 2 October 2019 at 2:11 pm",,"Hey Fenner! Reminder that tonight is the 2040 screening and panel organised by the new Interhall Environment Committee!! Tickets are still available! 
The film will start at 7pm in the Kambri Cinema but please arrive 6:50 so we can say a few words before it begins.
The panel will start at approx 8:45pm 
We are so excited to have Alicia Payne MP, Dr Frank Mills, Aaron Tang, Melanie Pill and Dr Mathew Brookhouse to chat all things environment and climate change. 
We would love to s...
See more",1,11,https://www.facebook.com/groups/fennerhall/permalink/2263808390415105/
,,,0,0,
"Wednesday, 2 October 2019 at 2:40 pm",,"Edit: I now have a stapler, thank you for your time.
Hello everyone, I am in need of a stapler if anybody has one they could spare for a little bit. I will pay for each individual staple I use (maybe). Thank you all in advance.",2,5,https://www.facebook.com/groups/fennerhall/permalink/2263841180411826/
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 1:04 pm",,Remember everyone- Sunday 4 October 2015 is the day to change your clocks!,0,24,https://www.facebook.com/groups/fennerhall/permalink/2263730143756263/
"Wednesday, 2 October 2019 at 12:44 pm",Rowena McPhee,"If I were to do more bag prints like the others I posted about earlier, what kind of design would you like to see? (Photos in the comments, and each design can be done in black, blue, green, yellow, red or green)",1,5,https://www.facebook.com/groups/fennerhall/permalink/2263702860425658/
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 12:28 pm",,"UPDATE: all the bags have been claimed! But I will be doing some more printing (both on bags and on paper) very soon, so keep your eyes out if you’re keen and missed out
I’ve been playing around with some lino printing on cotton bags, and I have a few prototypes to give away! If you would like any of the 3 bags in the picture for FREE please comment or message and I’ll give it to you. 🌟✨⚡️💫
Note that the middle bag bag two black spots down the bottom from where I tried and failed to do a thumb print (sorry). Please do not wash these bags - the ink would almost certainly run and the design would be ruined. These are the first bags I’ve ever printed so I don’t exactly know how well they’re going to last, that’s why I’m giving them away for free.",2,14,https://www.facebook.com/groups/fennerhall/permalink/2263678157094795/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Wednesday, 2 October 2019 at 11:31 am",Reuben Grant,Barista hour at Warren ft. Stella and this stellar mocha,5,25,https://www.facebook.com/groups/fennerhall/permalink/2263603593768918/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 4:10 pm",Phoenix O'Neill,"LESS THAN THREE MONTHS TO CHRISTMAS- In particular, 85 days! Come listen to Mariah Carey’s dulcet tones with Angus Brooks and I at Christmas Hour at the Warren! 🎄🎄🎄",3,17,https://www.facebook.com/groups/fennerhall/permalink/2262059047256706/
,,,0,0,
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 9:28 pm",Riddhi Mehta,"since the sharehousing group is expanding, who's staying at fenner next year?",5,6,https://www.facebook.com/groups/fennerhall/permalink/2262440003885277/
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 6:11 pm",,hello does anyone have any sport/ strapping tape I could please have some of? please please 😄😄,3,0,https://www.facebook.com/groups/fennerhall/permalink/2262194853909792/
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 4:38 pm",,Thanks Gowrie Hall! Very cool,3,51,https://www.facebook.com/groups/fennerhall/permalink/2262090507253560/
,,,0,0,
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 6:11 pm",,"Hey Fenner, I'm doing an group assignment that needs you! If you date, are dating, are in a relationship; please, please help me out and fill out my snazzy survey! 100% anonymous ❤️❤️
It's a tiny bit fun, I swear!
https://docs.google.com/…/1FAIpQLSdIgWl22FBDtXnjo1…/viewform",0,9,https://www.facebook.com/groups/fennerhall/permalink/2262194910576453/
"Tuesday, 1 October 2019 at 4:53 pm",,"Do you like free food and studying in aesthetic places? Do you like not having to organise anything about it and being driven there and back?
Sign up for study smash at the nash!
This Sunday! Two bus trips there! Walk if you love sunshine! Eat free food!...
See more",2,19,https://www.facebook.com/groups/fennerhall/permalink/2262106083918669/
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 4:18 pm",,"Hey guys!!
We had a last minute vollie drop out and desperately need someone to do a traffic shift at endpoint this saturday and need them committed by 6pm tonight so we can give central the indemnity form and so we dont lose points!!
Shift is 9:30am-12pm....
See more",3,4,https://www.facebook.com/groups/fennerhall/permalink/2262067657255845/
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 10:54 am",,"Just going to share this here again, if you're keen to move out next year but have no idea who to move out with. Join this group just to show your interest to other people looking to move out of Fenner next year as well as look for other people you wouldn't mind living with 
https://www.facebook.com/groups/484875215695997/",8,5,https://www.facebook.com/groups/fennerhall/permalink/2261673677295243/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 12:43 pm",,,7,9,https://www.facebook.com/groups/fennerhall/permalink/2261816580614286/
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 2:52 pm",,"WELCOME BACK TO INDIGENOUS HOUR - THE ONE TIME A WEEK WITH MUSIC FROM ONLY ABORIGINAL AND TORRES STRAIT ISLANDER INSPOS 🙌🖤💛❤️
This I will I'll be shedding some light on words that we (Aboriginal People) use in general conversation - mainly because sometimes I drop words and y'all are likely confused.
Gammon - fake, pathetic or to pretend. ...
See more",0,31,https://www.facebook.com/groups/fennerhall/permalink/2261972890598655/
"Monday, 30 September 2019 at 8:54 pm",Liam Dooley,,1,7,https://www.facebook.com/groups/fennerhall/permalink/2260514527411158/
,,,0,0,
"Monday, 30 September 2019 at 2:41 pm",Leonidas Katsanis,"GET KEEN FOR SPARTOS, FOR NOMINATIONS ARE LIVE!!! Get voting before the 14th of October!
Good afternoon Fenner,
The FRC is super excited to present you with the opportunity to nominate your fellow ressies for some SPARTOS awards!
This is a one of the biggest and funnest parts of the night and a way to recognise ressies that really outdid themselves this year!
Spartos is on the 17th of October but nominations close on Monday the 14th, so make sure you nominate people by then!
...
See more",5,13,https://www.facebook.com/groups/fennerhall/permalink/2260104394118838/
,,,0,0,
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 1:04 pm",Kate Howe,,0,11,https://www.facebook.com/groups/fennerhall/permalink/2261845340611410/
"Tuesday, 1 October 2019 at 12:04 pm",,"Hi everyone, if anyone would like to join me I will be painting posters for IB at around 1 today in the Warren for about an hour, come help and show your support for our runners for Friday and Saturday, it's coming up fast !",0,13,https://www.facebook.com/groups/fennerhall/permalink/2261760780619866/
"Tuesday, 1 October 2019 at 8:19 am",,"Rohan isn't here, everyone come to good coffee hour",3,16,https://www.facebook.com/groups/fennerhall/permalink/2261498090646135/
,,,0,0,
,,,0,0,
"Tuesday, 1 October 2019 at 10:57 am",event,"Only 11 days until the AGM and only ONE more day submit motions! Pls, motions are due tomorrow, don't make Nicki's job harder than it is.

The FRC AGM is rapidly coming upon us on Saturday the 12th of October at 4pm, in Copland Lecture Theatre. Make sure to come in order to have your say in decisions that will affect the hall for the next year. 
...

See more",0,6,https://www.facebook.com/groups/fennerhall/permalink/2261676647294946/
"Monday, 30 September 2019 at 9:16 pm",Eleanor Delaney,I have created a monster,6,20,https://www.facebook.com/groups/fennerhall/permalink/2260543030741641/
,,,0,0,
,,,0,0,
"Monday, 30 September 2019 at 9:48 pm",,Lunchtime soccer is on tomorrow!⚽️⚽️ come down for a fun game,0,1,https://www.facebook.com/groups/fennerhall/permalink/2260591107403500/
"Monday, 30 September 2019 at 7:52 pm",,Will pay someone $5 ono to go get me chips from Kebaba (pls comment if interested),2,8,https://www.facebook.com/groups/fennerhall/permalink/2260440857418525/
,,,0,0,
,,,0,0,
"Monday, 30 September 2019 at 5:57 pm",,Hey hey you’ve left your lights on!,5,9,https://www.facebook.com/groups/fennerhall/permalink/2260311260764818/
,,,0,0,
,,,0,0,
,,,0,0,
"Monday, 30 September 2019 at 2:47 pm",Nicki Armstrong,"Finally the minutes are back on time!
The administrative changes to the Terms of Reference mentioned last week were passed in this meeting, you can find them all at the bottom of the minutes.",2,14,https://www.facebook.com/groups/fennerhall/permalink/2260111017451509/
,,,0,0,
,,,0,0,
"Monday, 30 September 2019 at 3:05 pm",event,"** LSS NOMINATIONS NOW OPEN | CLOSE THIS FRIDAY **
Hey Fenner!! Nominations are now open for the ANU LSS 2020 Elections!!!
If you are a law student, this is a great opportunity to get involved and have a really meaningful impact on the experience of your peers....
See more",0,0,https://www.facebook.com/groups/fennerhall/permalink/2260133054115972/
"Monday, 30 September 2019 at 1:36 pm",,"I forgot to mention, drivers to end point need to sign and give indemity form to Nila! She should email you. Please do this ASAP :))",0,4,https://www.facebook.com/groups/fennerhall/permalink/2260026424126635/
"Monday, 30 September 2019 at 1:11 pm",Chris Brown,"🔥 Rate your Social Committee 🔥
HELP US PAR TEE GOODERER!!?!/$%
https://docs.google.com/…/1FAIpQLSd6PEbyqlfDR7T1-…/viewform…...
See more",0,6,https://www.facebook.com/groups/fennerhall/permalink/2259993690796575/
"Monday, 30 September 2019 at 11:14 am",Olivia Dry,"It's me again. Message me and sign up for a car as IB is less than 5 days away! We would greatly appreciate cars to drive our lovely runners back home to Fenner!
TL;DR Sign up to be an official college car for transport to and from end point!! (PLEASE message me if you sign the form as it goes to IB)
Hello friends! ...
See more",1,4,https://www.facebook.com/groups/fennerhall/permalink/2259839114145366/
,,,0,0,
"Monday, 30 September 2019 at 9:00 am",Jake McCall,"Warren question
If you were leaving at the end of the year and wanted a custom Fenner gift, what would it be? 🤔",0,1,https://www.facebook.com/groups/fennerhall/permalink/2259677047494906/
"Sunday, 29 September 2019 at 9:33 pm",Kimberley Slapp,does anybody have jumper cables that i could borrow some time in the next few days to revive my car? i promise after this time i will invest in my own :(((,2,14,https://www.facebook.com/groups/fennerhall/permalink/2258701180925826/
,,,0,0,
,,,0,0,
"Sunday, 29 September 2019 at 9:23 pm",Liam Dooley,"😍🎉🚌 IB ENDPOINT BUS - DON'T MISS OUT!! 🚌🎉😍
The *FREE* seats for the bus are filling up fast. You do not want to miss out on this experience.
'Quick' - Jackson Taylor
The above quote is a prime example of how little time there is to sign-up before it fills up. Jackson is so excited he could hardly spit out a word. Jackson will also be at endpoint. Come watch him say 'quick' in person. Riveting stuff.
Make sure to join the event to stay up to date!
...
See more",1,12,https://www.facebook.com/groups/fennerhall/permalink/2258688837593727/
,,,0,0,
"Sunday, 29 September 2019 at 5:27 pm",,Come to the first ever Social x Alumni tea night this Wednesday the 2nd at 9pm to interact with some Alumni and see some artifacts from Fenner's history like yearbooks from years past.,8,28,https://www.facebook.com/groups/fennerhall/permalink/2258406524288625/
,,,0,0,
,,,0,0,
"Sunday, 29 September 2019 at 7:47 pm",,The FRC meeting will be in the admin office on Level 1 today at 8pm! Come along for your democratic needs!,0,9,https://www.facebook.com/groups/fennerhall/permalink/2258570607605550/
"Sunday, 29 September 2019 at 6:03 pm",,Wallabies v wales in the tv room now,0,4,https://www.facebook.com/groups/fennerhall/permalink/2258447094284568/
"Sunday, 29 September 2019 at 6:03 pm",,Me again! Looking for more artworks for our front cover this time! Please send through to us ASAP if you have time this weekend 💖💖💖 Thanks Fen xxx,0,4,https://www.facebook.com/groups/fennerhall/permalink/2258447010951243/
"Sunday, 29 September 2019 at 5:49 pm",Joshua Polak,"TLDR: Have your say on a proposed amendment to the Terms of Reference that will give Fenner Green more independence.
Link to feedback form: https://forms.gle/mH2zijLY72JFVuEMA
Hey Fenner,...
See more",0,20,https://www.facebook.com/groups/fennerhall/permalink/2258430110952933/
"Sunday, 29 September 2019 at 1:31 pm",David Harvey,"Failed Social master half hour at the Warren, hopefully you'll like the coffees more than the policies.",3,73,https://www.facebook.com/groups/fennerhall/permalink/2258105600985384/
,,,0,0,
,,,0,0,
"Sunday, 29 September 2019 at 3:48 pm",,10 more minutes of dogs 🐕,0,5,https://www.facebook.com/groups/fennerhall/permalink/2258275274301750/
"Sunday, 29 September 2019 at 11:25 am",,Rep Nominations forms to the CC Office by 5pm - no late submissions accepted if this is going to be an issue please message or email me,2,13,https://www.facebook.com/groups/fennerhall/permalink/2257929797669631/
,,,0,0,
,,,0,0,
"Sunday, 29 September 2019 at 3:15 pm",,"Doggos in courtyard til 4pm
Get down and come enjoy the company 😍😍",0,12,https://www.facebook.com/groups/fennerhall/permalink/2258240134305264/
"Sunday, 29 September 2019 at 3:14 pm",Zoe Elizabeth,Please return the vacuum cleaners,0,5,https://www.facebook.com/groups/fennerhall/permalink/2258238794305398/
"Sunday, 29 September 2019 at 2:56 pm",,COME SAY HI TO GREYHOUNDS AT 3!!!! 🐶🐶🐶,0,28,https://www.facebook.com/groups/fennerhall/permalink/2258216814307596/
"Saturday, 28 September 2019 at 5:55 pm",,"DOGGO'S TOMORROW at 3PM!!!
The time has changed!! Make sure you all head down to the courtyard tomorrow afternoon to pat some greyhounds! There's heaps coming and I know they will all love the attention. Don't miss out because they're here for ONE HOUR ONLY!!",2,45,https://www.facebook.com/groups/fennerhall/permalink/2256482504481027/
,,,0,0,
,,,0,0,
"Sunday, 29 September 2019 at 1:27 pm",,Please bring the vacuums back as soon as you’re finished with them! One of them is broken and the other two are missing,1,9,https://www.facebook.com/groups/fennerhall/permalink/2258099404319337/
,,,0,0,
