date,name,text,comment_count,like_count,link 
,,,0,0,
,,,0,0,
"Sunday, 23 February 2020 at 8:40 pm",,"Come down for tea night in 5 minutes, the final event for AstrO-week!! 💫💫
We hope you’ve had an amazing week and enjoyed every moment of it. As well as keen to kick off the semester tomorrow.
So head down to the Warren for Fruit, Fairy Bread, Sausages and of course teaaaaaaa !!!!!
~ Love your FRC ~
❤️❤️❤️",0,6,https://www.facebook.com/groups/fennerhall/permalink/2569114363217838/
"Sunday, 23 February 2020 at 5:45 pm",,149 pizzas coming your way for floor meetings soon - get keen!,1,24,https://www.facebook.com/groups/fennerhall/permalink/2568880513241223/
,,,0,0,
"Sunday, 23 February 2020 at 5:30 pm",Josh Green,"Hi everyone, sorry for the delay. The link to sign up for Interhall Trivia is just below, remember we only have twenty spots so get your details in quick!",0,0,https://www.facebook.com/groups/fennerhall/permalink/2568863883242886/
"Sunday, 23 February 2020 at 5:00 pm",,Arts and sports info session about to start in the TV room!! Come get those juicy deets about how you can get involved this year!,0,2,https://www.facebook.com/groups/fennerhall/permalink/2568827696579838/
"Sunday, 23 February 2020 at 4:31 pm",Emi Cashman,Set your alarms now because we have a stellar 🌟🌟 morning planned out for you!! Come to the foyer at 7:25am for Fenner Bootcamp!! Start week 1 with a fun workout with your friends! 🤸‍♂🏃‍♀️🤸‍🤸,0,9,https://www.facebook.com/groups/fennerhall/permalink/2568793209916620/
"Sunday, 23 February 2020 at 12:05 pm",Ronan Apcar,"thought about joining the musical's band over the past week?
well ya have less than SIX (6) HOURS to complete this form as it will be🙅closed🙅 6pm today!",2,8,https://www.facebook.com/groups/fennerhall/permalink/2568454393283835/
,,,0,0,
,,,0,0,
"Sunday, 23 February 2020 at 3:35 pm",Josh Green,"Sign-ups for Interhall Trivia are coming out at 5PM TODAY!! 🤩🤩🤩
https://www.facebook.com/events/502182407350068/
Come compete against the dazzling minds of ANU at Bruce Hall on the 26th Feb, at 8pm. We only have 20 slots so GET IN FAST and don't miss your spot!",1,4,https://www.facebook.com/groups/fennerhall/permalink/2568720433257231/
,,,0,0,
"Sunday, 23 February 2020 at 1:08 pm",,"*Laundry alert*
There are 3 washers which have been done since the past 15 minutes. Can people please collect them so others can use?",0,1,https://www.facebook.com/groups/fennerhall/permalink/2568534693275805/
"Sunday, 23 February 2020 at 12:56 pm",,Visit the National Multicultural Festival if you haven’t went. it’s the last day of the event today.,0,2,https://www.facebook.com/groups/fennerhall/permalink/2568517539944187/
"Sunday, 23 February 2020 at 10:21 am",,Come meet your International Student Advocates (ISA) and SR International at the Warren 😁,1,38,https://www.facebook.com/groups/fennerhall/permalink/2568327976629810/
,,,0,0,
"Sunday, 23 February 2020 at 9:05 am",,Last day for pancakes (barbecue cakes) on the terrace 😮,3,11,https://www.facebook.com/groups/fennerhall/permalink/2568238999972041/
,,,0,0,
,,,0,0,
,,,0,0,
"Sunday, 23 February 2020 at 8:55 am",,"An Australian icon has fallen this morning, shattering both the jar and my heart. Please be careful around north 5 and 6 freezers and North 6 cupboards. It has been cleaned but best to be careful 😭",0,39,https://www.facebook.com/groups/fennerhall/permalink/2568226776639930/
"Saturday, 22 February 2020 at 6:17 pm",,OPEN MIC NIGHT!!! walking group- meet in the foyer NOW for a walking group over to BnG for a 6.30 start!!,5,15,https://www.facebook.com/groups/fennerhall/permalink/2566887660107175/
,,,0,0,
,,,0,0,
,,,0,0,
"Saturday, 22 February 2020 at 1:13 pm",,COME DOWN TO SELL & BUY TEXTBOOKS THIS AFTERNOON 📚📚📚📚,4,4,https://www.facebook.com/groups/fennerhall/permalink/2566476926814915/
,,,0,0,
,,,0,0,
,,,0,0,
"Saturday, 22 February 2020 at 2:44 pm",Phoenix O'Neill,"SIGNUP AND WALKOVER FOR OPEN MIC!!
we need more people to sign up pls- any talent is accepted! singing, instruments, comedy, you name it!! Come and show your stuff at the first open mic of the year!
And we will be doing a walkover to go watch our lovely talent at BnG, leaving from the foyer at 6:45- we will be there from 6:35 🙂",2,1,https://www.facebook.com/groups/fennerhall/permalink/2566618253467449/
,,,0,0,
,,,0,0,
"Saturday, 22 February 2020 at 5:35 pm",,Textbook exchange is now over !! Please come and collect your textbooks 😎,0,1,https://www.facebook.com/groups/fennerhall/permalink/2566833006779307/
"Saturday, 22 February 2020 at 1:37 pm",,"Hey Fenner,
This afternoon is Backyard Cricket. Whether you have never played before or fancy yourself as a bit of a Marnus Labushcagne, this game is for you. It’s played with a tennis ball so no protective equipment is needed and the sports reps will be around to help you with any skills you want to learn. However, if you look like you have played before, we will bring out the home-made swig king so I can bowl you around your legs with a full toss. If you are interested in coming, we will be leaving from the front foyer at 3:50 today to Fellows Oval (just behind kambri)",5,8,https://www.facebook.com/groups/fennerhall/permalink/2566519270144014/
,,,0,0,
,,,0,0,
,,,0,0,
"Saturday, 22 February 2020 at 2:46 pm",Eris Aitken,It's teeth hour at the warren! Come down and listen to music (about teeth?) plus Zofia and I talking about stuff (not necessarily teeth?),0,14,https://www.facebook.com/groups/fennerhall/permalink/2566621063467168/
"Monday, 17 February 2020 at 4:43 pm",Ronan Apcar,"hello! your 2020 musical director for fenner hall's production of Young Frankenstein is here to announce that the band auditions are officially open 😮😲🥴🤣
open to anyone who plays an instrument, whether you've been in ten shows or never been in one. auditions will take place next week (week 1)
applications close THIS SUNDAY at 5PM so listen to your heart and fill out the form and i'll see you next week 😗✌️",1,33,https://www.facebook.com/groups/fennerhall/permalink/2555991537863454/
,,,0,0,
,,,0,0,
"Saturday, 22 February 2020 at 12:59 pm",,"GET DOWN TO TRANSITION SPACE TO EXCHANGE YOUR BOOKS- happening now (1-4) 📚📚📚📚📚
Buy/swap/sell !!",0,4,https://www.facebook.com/groups/fennerhall/permalink/2566453926817215/
"Saturday, 22 February 2020 at 9:48 am",,"Food, Music and Awesome vibes..... Come to the multicultural festival with ur ISA and ART REPS!!!!",0,13,https://www.facebook.com/groups/fennerhall/permalink/2566139836848624/
"Saturday, 22 February 2020 at 9:02 am",,"What??? Pancakes again???
That’s right. Second last day today.
Come have breakfast with your President!!",0,13,https://www.facebook.com/groups/fennerhall/permalink/2566081836854424/
"Friday, 21 February 2020 at 10:04 pm",,"SECOND LAST DAY OF ASTRO WEEK !!!!!
Come for a rousing game of backyard cricket and smash it outta the park
Then grace us with your musical prowess with our good friends from BnG in a sick open mic night
It’s sure to be a blast!!!!!!!",0,10,https://www.facebook.com/groups/fennerhall/permalink/2564949133634361/
"Friday, 21 February 2020 at 7:44 pm",,"hello everyone! This is not cool, please clean up after your mess!!",1,25,https://www.facebook.com/groups/fennerhall/permalink/2564726963656578/
,,,0,0,
"Friday, 21 February 2020 at 7:45 pm",,"MOVIE AND MOCKTAILS IN THE TV ROOM
Watching What We Do in The Shadows 🦇🧛🧛‍♀️🧛‍♂️",1,14,https://www.facebook.com/groups/fennerhall/permalink/2564728030323138/
,,,0,0,
"Friday, 21 February 2020 at 5:21 pm",,"🎉COMMENCEMENT 2020 UPDATE🎉
For those who have already bought their tickets, we are now taking your preferences for seating on the day of the event! 
The list is up on the wooden wall opposite Reception. Please carry a pen and put your NAME and UNI ID under the preferred table number. This would be your table for the night. 
If you find a list full, please pick another table and not create additional rows.
The list will be up till 12 PM, 25th February. Residents who do not put their table preferences/ purchase their tickets after the said time & date will not get a seating preference and would be allocated one.
Note: Names will be checked against the list of residents who have already purchased a ticket. If you haven't purchased one, putting your name will not be accounted for. Please ensure you've purchased a ticket first and then put your names down.
For any queries, email Jen at community.coordinator.fenner@anu.edu.au",2,2,https://www.facebook.com/groups/fennerhall/permalink/2564548893674385/
,,,0,0,
,,,0,0,
"Friday, 21 February 2020 at 5:04 pm",,We your sober reps are ready to go 🤭 just chilling in the foyer and we will leave at 5:15 xoxo,0,19,https://www.facebook.com/groups/fennerhall/permalink/2564529377009670/
"Friday, 21 February 2020 at 3:40 pm",,"Are you going to ANUSA Friday Night Party!?! 🥳 come join Sophie Willis and I as we take a walking group at 4:45pm!! Meet level 1 foyer
We will be your sober reps for tonight! So if you need anything keep an eye out for our fun bucket hats 🎩 if you need any support over the night! (Or just want to have a boogie with us)
🥰🤩🤪👻🦾👩🏼‍🎤🍾🎼🎸🎉👯‍♀️💃🏼👅🥳😎",1,21,https://www.facebook.com/groups/fennerhall/permalink/2564411387021469/
,,,0,0,
"Friday, 21 February 2020 at 3:12 pm",Calum Snowdon,"MEN'S VOLLEYBALL! 🏈🏈
Do you like hitting balls really hard? Boy have I got the sport for you! Come join us on the court, literally everyone welcome - whether you've never touched a ball before or you've been playing for 35 years, we want you to come join us! Games in weeks 3/4, training times TBA, join the group for updates!",0,8,https://www.facebook.com/groups/fennerhall/permalink/2564368630359078/
"Friday, 21 February 2020 at 1:55 pm",,Come collect your pot and jar from the terrace 🤗,0,10,https://www.facebook.com/groups/fennerhall/permalink/2564263413702933/
"Friday, 21 February 2020 at 1:04 pm",Fenner Hall Running Club 2020,"Hi everyone! We’re kicking off the start of the year with 3 runs every single week!! Yep, you heard me right, 3 every week, so get keen🕺! The times of these will be:
- Tuesday evening at 6:30pm 🌝
- Thursday morning at 7:30am🌞
- Sunday afternoon at 5:00pm 🍃
We’ll be starting this coming Tuesday the 25th so get excitedddd 🤗🥳!! Everyone is welcome regardless of experience so please don’t hesitate to join and spread the word around 🏃‍♀️🏃‍♂️!
And if you haven’t already please join our Facebook group Fenner Hall Running Club 2020 to stay updated with all the fun 🤪!",0,16,https://www.facebook.com/groups/fennerhall/permalink/2564193493709925/
"Friday, 21 February 2020 at 11:54 am",,"Sup gamers!!
Come down to the warren at 12 for ‘Safe Space’ with the GSEAs!
We will be answering questions from the community surrounding LGBTQIA+ things and thangs!
Also there will be treats at the end so totes worth it!
Come down and join us!
Lots of LOLs
Your GSEAs",1,7,https://www.facebook.com/groups/fennerhall/permalink/2564095307053077/
,,,0,0,
"Friday, 21 February 2020 at 10:56 am",Alexander Migdalias,"!?!?!?!?!?FREE COUCHES FOR THE WARREN!?!?!?!?!?!?!
With the $400 money prize if we win the IKEA Challenge. Team Fenner wants to buy two couches for the Warren. Head over to the Cultural Centre just opposite the Warren to vote. Get in there before then to give Fenner the boost we need to slap down those upstart Wambamers. Voting closes 2pm today.",1,20,https://www.facebook.com/groups/fennerhall/permalink/2564028033726471/
,,,0,0,
"Friday, 21 February 2020 at 11:07 am",,Come down to the Warren for some plant based hydration. Nerilee has provided us with some home grown snacks available now,3,12,https://www.facebook.com/groups/fennerhall/permalink/2564040703725204/
,,,0,0,
,,,0,0,
"Friday, 21 February 2020 at 10:58 am",Sarah Long,Want to earn some Fenner cred? Join the page to get exclusive access to the other side of the bar,0,4,https://www.facebook.com/groups/fennerhall/permalink/2564030003726274/
"Friday, 21 February 2020 at 10:56 am",Ursula Gully,wanna find out what GSEA Ursula Gully is baking for Safe Space in the warren at 12? Only one way to find out! Come along and enjoy the snacks and company 🥰,0,8,https://www.facebook.com/groups/fennerhall/permalink/2564027317059876/
"Friday, 21 February 2020 at 10:32 am",,"Come do pot on the terrace!
We will be painting pots and making galaxy jars on the tarps that are outside on the terrace now. Tag along and ~DECORATE YOUR SPACE~ by making cute room decorations!",0,10,https://www.facebook.com/groups/fennerhall/permalink/2563999417062666/
"Thursday, 20 February 2020 at 5:53 pm",,Anyone have spare potting soil? My new green son needs nutrition.,1,1,https://www.facebook.com/groups/fennerhall/permalink/2562398553889419/
,,,0,0,
"Friday, 21 February 2020 at 9:00 am",,Is a pancake still a pancake if it’s not cooked in a pan? 🤔🤔🤔 Food for thought on the terrace,1,17,https://www.facebook.com/groups/fennerhall/permalink/2563876733741601/
,,,0,0,
"Thursday, 20 February 2020 at 1:59 pm",Susan Brown,"Golly gosh the arts doesn't stop after O Week.
Want to establish Fenner's dominance over the other colleges with your misc knowledge? Couldn't get enough of trivia on the weekend? The Interhall Arts Committee is running their first competition of the year, trivia!
The signup form will be out later this week on fb so keep your eyes peeled. The first 20 people to sign up will get a spot on our teams so grab a friend and come along!",3,10,https://www.facebook.com/groups/fennerhall/permalink/2562084493920825/
,,,0,0,
,,,0,0,
"Thursday, 20 February 2020 at 8:52 pm",Susan Brown,Fewer than 300 tickets left to Friday Night Party! Get around this cool all-ages concert almost right on our doorstep!,0,1,https://www.facebook.com/groups/fennerhall/permalink/2562632053866069/
"Thursday, 20 February 2020 at 8:24 pm",,"Hey Fenner, if you’re not at the bar night or want a little break there’s a bunch of board games in Frank Fenner!!! Come have a chill time 😍😍😍",0,8,https://www.facebook.com/groups/fennerhall/permalink/2562592583870016/
"Thursday, 20 February 2020 at 7:01 pm",Josh Green,"TL;DR: Sign-up to the Open Mic Night on Saturday the 22nd! https://forms.gle/QxMxXUFFBAKqKM9s5
Hello Fenner! 😍😍😍
Do you play an instrument? 🎺🥁🎻 Are you a stand-up comedy star? 🔥😱 Do you have any secret talents you want to unleash upon the world?? 🤩💯 If so, Open Mic Night is for you!! Sign up with the link to be be part of a chill, inclusive night of fantastic performances at BnG Hall!",1,8,https://www.facebook.com/groups/fennerhall/permalink/2562486393880635/
,,,0,0,
"Thursday, 20 February 2020 at 6:53 pm",,"BAR NIGHT 7.30 SPACE ODDITY
Come dressed as your space scifi or space themed character !! With loud music and party food come for a good time in the WARREN.
Bar will be open from 7.30",0,13,https://www.facebook.com/groups/fennerhall/permalink/2562473513881923/
"Thursday, 20 February 2020 at 6:24 pm",,Crossage to get a sausage or you will feel a great lossage,0,18,https://www.facebook.com/groups/fennerhall/permalink/2562435097219098/
"Thursday, 20 February 2020 at 4:51 pm",,Come down to the foyer to join kick to kick!,0,2,https://www.facebook.com/groups/fennerhall/permalink/2562320137230594/
"Thursday, 20 February 2020 at 4:35 pm",,"Come down to the warren for McMusical hour at the warren.
I’m in my Maccas uniform and playing the Beetlejuice soundtrack",0,9,https://www.facebook.com/groups/fennerhall/permalink/2562299323899342/
"Thursday, 20 February 2020 at 4:04 pm",,Free leftover food and fruit from Hi Tea in the Warren please take as much as you like (but leave my containers ty),0,5,https://www.facebook.com/groups/fennerhall/permalink/2562257797236828/
"Thursday, 20 February 2020 at 3:35 pm",Luka Mijnarends,"Want to hone your astounding ball skills? Want to learn what a volleyball is? Want to have a bit of fun and have a bit of a hit? Join women’s volleyball!!!
Absolutely zero experience required (I am very average) but come along, make some friends and give it a red hot shot!!
https://www.facebook.com/groups/800529147108797/?ref=share",0,16,https://www.facebook.com/groups/fennerhall/permalink/2562221313907143/
"Thursday, 20 February 2020 at 3:28 pm",Maddy Crowe,Mandalays for life,0,33,https://www.facebook.com/groups/fennerhall/permalink/2562196307242977/
"Thursday, 20 February 2020 at 3:14 pm",,"Hey Fenner!
Get excited for kick to kick at 5pm today on South Oval. Meet in the foyer at 4:50 for some chilled AFL times (not a full game). All experience levels are encouraged to come along. There will be a BBQ afterwards!
See you all then!!",0,4,https://www.facebook.com/groups/fennerhall/permalink/2562178773911397/
"Thursday, 20 February 2020 at 2:23 pm",Jan De Kock,"Ever been interested in running⁉️ Well this is the page for you! We will be posting anything and everything running related in the page for your running needs. Any and all levels of experience are encouraged to join the page as we'll be hosting three runs per week. 🤠🤠

If you have any questions don't hesitate to message myself, Jess Algar or Lachlan Jones. Happy running all 🥳

https://www.facebook.com/groups/195670175146568/",0,9,https://www.facebook.com/groups/fennerhall/permalink/2562116307250977/
"Thursday, 20 February 2020 at 2:08 pm",Cat Illingworth,"Ever wanted to do theatre outside of Fenner?! Come along to the Manning Clarke Theatre in Kambri tonight at 6:30 to watch some lit performances and find out how to get involved :)
It is totally free to attend, and will finish with plenty of time to go to the bar night afterwards!",0,5,https://www.facebook.com/groups/fennerhall/permalink/2562096793919595/
"Thursday, 20 February 2020 at 2:03 pm",Sabine Mitchell,Hey guys so we’re going to reopen our google form - ask us ANY QUESTIONS y’all have and remember it’s totally anonymous ❤️ we’ll take questions for a whileeee up until our event tomorrow at 12pm💕🌈🌈,0,4,https://www.facebook.com/groups/fennerhall/permalink/2562090247253583/
"Thursday, 20 February 2020 at 8:54 am",,Thought you missed out at the warren? There is an opening today 4-6pm! Please comment below to claim,1,0,https://www.facebook.com/groups/fennerhall/permalink/2561693153959959/
,,,0,0,
"Thursday, 20 February 2020 at 10:20 am",Alexander Migdalias,Come down to Aussie Music hour at the Warren with Ruby and Miggy!!!,4,17,https://www.facebook.com/groups/fennerhall/permalink/2561815193947755/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 20 February 2020 at 10:42 am",,"Hey Fenner, today is Kicking Bags and Downing Snags. It is simply just AFL kick to kick with no contact and no game. Come along for a social and fun time before coming back to Fenner for another sausage sizzle. There will be a walking group from the foyer at 4:45 or you can meet us down at south oval at 5pm. All welcome",0,5,https://www.facebook.com/groups/fennerhall/permalink/2561842870611654/
"Thursday, 20 February 2020 at 10:11 am",,Love thrift shopping? Need an outfit for tonight’s bar night? Come along to the Green Shed Crawl to be walked to Canberra’s finest second hand store! Meeting in five minutes (10:15) for a 10:30 leave! 🥳,1,5,https://www.facebook.com/groups/fennerhall/permalink/2561804143948860/
,,,0,0,
"Thursday, 20 February 2020 at 9:36 am",Sabine Mitchell,"Hey everyone, quick reminder that the google form below will only be open for about another hour! Remember you can ask us questions about LGBTQIA+ culture, being gay or trans, our events, sexual health - you name it, we'll do our best to answer it. So send in any questions you have, and we can't wait to see you there in the warren tomorrow 💕🌈",0,4,https://www.facebook.com/groups/fennerhall/permalink/2561758840620057/
"Thursday, 20 February 2020 at 8:57 am",,"pancake
come to terrace",1,11,https://www.facebook.com/groups/fennerhall/permalink/2561697863959488/
,,,0,0,
"Friday, 14 February 2020 at 5:54 pm",,Come to Speed Friending for Pal-entines day I’m the warren in 10!!!!,4,12,https://www.facebook.com/groups/fennerhall/permalink/2549483831847558/
,,,0,0,
,,,0,0,
"Wednesday, 19 February 2020 at 8:52 pm",,"✨Get ready for THE Thursday of O-Week and final bar night of the week! (It gonna be lit or wotevuh)✨
Starting it off as per usual with a pancake breakfast on the terrace at 9am! 🥞
Then at 10:30 - an op-shop crawl at the coolest shop in town —The Green Shed
At 5pm come down to South Oval for ‘Kicking Bags and Downing Snags’ - an AFL kick to kick followed by a BBQ on the terrace 🏈🌭
Finally at 8pm, get ready for the final bar night of O-Week in the Warren — Space Oddity!! 🪐 Get dressed as your favourite sci-fi character or best space-themed outfit and dance the night away 💫
there will also be another event running at the same time upstairs, a board games night run by Arts!! feel free to join with them in the TV room upstairs at 8:30!! 💕",4,19,https://www.facebook.com/groups/fennerhall/permalink/2560541274075147/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Wednesday, 19 February 2020 at 11:01 am",,"Helpless Heather again ..
Anyone has super glue like Gorilla, Scotch that kinda thing I can borrow to fix my glasses frame
I swear I didn’t do anything I just put them on my nightstand fell asleep woke up on the wrong side of the bed grabbed them on to face the unfaceable world then bang ! It’s broken
Please help me my omnipotent neighbors",2,3,https://www.facebook.com/groups/fennerhall/permalink/2559716637490944/
,,,0,0,
"Wednesday, 19 February 2020 at 6:47 pm",,"Come get these tempting loaves!!!
Bread volunteers needed in 15 mins at the turning circle!",2,8,https://www.facebook.com/groups/fennerhall/permalink/2560351800760761/
,,,0,0,
,,,0,0,
"Tuesday, 18 February 2020 at 9:36 pm",,who just farted on df at bar night,1,17,https://www.facebook.com/groups/fennerhall/permalink/2558436230952318/
,,,0,0,
,,,0,0,
"Wednesday, 19 February 2020 at 6:42 pm",,Walking group to WamBAM leaving from the Warren at 7:15PM!!!,0,3,https://www.facebook.com/groups/fennerhall/permalink/2560347200761221/
"Wednesday, 19 February 2020 at 6:19 pm",,"Tea Night In the warren!!!! Come for fairy bread , popcorn and tea. Make sure to bring a cup!!! Chill beats as well to get you ready for wambam",4,13,https://www.facebook.com/groups/fennerhall/permalink/2560316520764289/
,,,0,0,
,,,0,0,
"Wednesday, 19 February 2020 at 6:23 pm",Oscar Abrahams,Anyone know if something’s wrong with the printer? Doesn’t seem to be working,0,1,https://www.facebook.com/groups/fennerhall/permalink/2560322374097037/
"Wednesday, 19 February 2020 at 6:19 pm",,"Sausage sizzle on the terrace now!!! Come down for sausages, hash browns and veggie patties.",0,6,https://www.facebook.com/groups/fennerhall/permalink/2560316904097584/
"Wednesday, 19 February 2020 at 12:03 pm",Kate Howe,"If you want to do Warren Cafe shifts join the volunteers group! Training is necessary to volunteer but don't worry if you haven't done it yet, we'll be running extra times soon - feel free to join the group anyway!
We'll be posting the Term 1 roster in the group this evening so start thinking about when you'd like a shift! ☕☕☕
https://www.facebook.com/groups/2266952590275351/",2,5,https://www.facebook.com/groups/fennerhall/permalink/2559795894149685/
,,,0,0,
,,,0,0,
"Wednesday, 19 February 2020 at 3:59 pm",Liam Dooley,"TL;DR
🤩🥏JOIN FENNER DISC - GOOD TIMES AND GREAT CLASSIC HITS 🥏🤩
Hi, I just have a quick survey for residents to complete. You are the 108793rd visitor to this page and will win a huge prize following completion of the survey below!
Please answer the following yes or no questions, and do so as truthfully as possible:
Do you like Fenner?
Do you like sport?
Do you like having fun?
Do you think I am capable of coaching a sport that I know very little about?
Do you like listening to music?
Do you like eating?
Have you heard of piecost?
Are plugged sinks in the Fenner kitchens gross?
Should you continue to use a plugged sink without cleaning it out?
If you answered yes, no or anything else to any of these questions, then disc is the sport for you. Although I may not know what I am doing, I am lucky to have Alex Matters by my side to actually teach people disc-related stuff. What I do know though is how to have a good time, so join the page and get ready for the most social sport in the Fenner calendar. Good times and big plays are guaranteed! (No experience required - open to everyone!)",3,13,https://www.facebook.com/groups/fennerhall/permalink/2560144284114846/
,,,0,0,
,,,0,0,
,,,0,0,
"Wednesday, 19 February 2020 at 4:35 pm",,Meet in the foyer in 15 minutes to join us for disc (aka frisbee). Hope to see you all there!!,0,1,https://www.facebook.com/groups/fennerhall/permalink/2560195874109687/
"Wednesday, 19 February 2020 at 3:52 pm",,FREE POPCORN & PANCAKE VOUCHERS @ THE WARREN,0,7,https://www.facebook.com/groups/fennerhall/permalink/2560133150782626/
"Wednesday, 19 February 2020 at 2:28 pm",,"Hey Everyone,
If you’re down to throw a frisbee around or just want to spend some quality time in the sun, come to fellows oval at 5 cause we will be playing disc!!! There will be a walking group at 4:50 from the foyer, looking forward to seeing lots of you there!! 🌞🌞",0,11,https://www.facebook.com/groups/fennerhall/permalink/2559997274129547/
"Wednesday, 19 February 2020 at 1:53 pm",,Hi is anyone able to pop into the computer lab and help me photocopy something?,1,1,https://www.facebook.com/groups/fennerhall/permalink/2559949004134374/
,,,0,0,
"Wednesday, 19 February 2020 at 1:56 pm",,"TLDR: Help Win $400 for the Warren! Vote for Fenner in the IKEA Challenge!
If Fenner wins the IKEA challenge we get a $400 IKEA voucher, which we will use to buy some stuff for the Warren - Couch, Bean Bags etc
Vote on the ground floor of the Cultural Centre (20m from Fenner!). Fenner is room no.1, but obviously vote for whichever room you think is best 😉 You will need your student number to vote and can only vote once. Voting closes Friday, so vote today or tomorrow!
Currently Fenner and Wambarum are neck and neck but we have the home ground advantage - Go Vote!!!",0,17,https://www.facebook.com/groups/fennerhall/permalink/2559953887467219/
"Wednesday, 19 February 2020 at 9:48 am",Kathleen,"🌿Good morning fenner!!! 🌿
This afternoon at 2pm Kathleen and I will be leading a group over to the Botanic Gardens🐛 for a little walk and a picnic. A great chance to get outside before this evening's events (we'll be back by 4!) and enjoy some snacks in the sun - we've even got hommus.
Feel free to come with friends or by yourself it'll be a lovely time either way!!
See you all at 1:55pm down at the foyer 💚🚶‍♀️🚶‍♂️",2,23,https://www.facebook.com/groups/fennerhall/permalink/2559616570834284/
,,,0,0,
,,,0,0,
"Wednesday, 19 February 2020 at 11:15 am",,"ANNOUNCEMENT:
If you still need to collect a wristband you can collect one from the front office during office hours today.
We are aware that the writing is coming off the wristbands for some people. Nerilee is working on a solution, meanwhile please try to avoid it rubbing off. 🤩😁",0,3,https://www.facebook.com/groups/fennerhall/permalink/2559733884155886/
"Wednesday, 19 February 2020 at 10:49 am",,Doggos in the courtyard come say hi !!!! Will be here for an hour.,0,6,https://www.facebook.com/groups/fennerhall/permalink/2559703270825614/
"Wednesday, 19 February 2020 at 10:15 am",Sabine Mitchell,"Hi everyone!
The GSEAs for this year are running 'Safe Space', an event where you can submit any questions you may have about LGBTQIA+ culture at ANU, Fenner, Canberra, and beyond - as well as a few cheeky questions about ourselves and our events. Submit your questions to the Google form below - it'll be open for 24 hours - and then come along to the Warren on Friday at 12pm to have some snacks and hear your questions answered!",0,11,https://www.facebook.com/groups/fennerhall/permalink/2559658160830125/
"Wednesday, 19 February 2020 at 10:11 am",,"🌟 ACADEMIC POST 🌟
HEY FENNER!!
If you have any burning questions regarding your degree, tutorials, lectures or really anything that you may be concerned about before week 1 feel free to drop by our event AFTERNOON WITH THE ACADEMICs from 12-2 in the WARREN (please bring your laptop and other organising tools)
Also, feel free to hit up some of the academic events around campus today!
We look forward to seeing you there 🤩",0,4,https://www.facebook.com/groups/fennerhall/permalink/2559652834163991/
"Wednesday, 19 February 2020 at 10:04 am",,Can someone please volunteer at the warren 10-12 we have had a no show,2,0,https://www.facebook.com/groups/fennerhall/permalink/2559638980832043/
,,,0,0,
,,,0,0,
"Tuesday, 18 February 2020 at 8:12 pm",Susan Brown,"If you're feeling like a boogie, your presence has been requested at the warren",3,24,https://www.facebook.com/groups/fennerhall/permalink/2558326724296602/
,,,0,0,
"Wednesday, 19 February 2020 at 12:13 am",,"Hey, if you forgot a USB, it’s still in the computer lab.",0,3,https://www.facebook.com/groups/fennerhall/permalink/2558681610927780/
"Tuesday, 18 February 2020 at 5:14 pm",Jasper Dickinson,"Alright Fenner, get pumped for Road Relay, one of the earliest, yet most exciting interhall sport here at the ANU.
This event is a middle distance race comprising of 4 male identifying runners and 4 female identifying runners, running either 1.5kms or 3kms.
Road Relay offers a competitive and fun environment that allows people passionate about running to meet new people and motivate and push each other to achieve their best.
The coaches, Bella Vacaflores and myself hope that you will all give it a try!
Training begins week 1 with sessions being every Tuesday 6pm-7pm and every Saturday 8am-9am meeting at the foyer.
Join the group below for more information.",9,13,https://www.facebook.com/groups/fennerhall/permalink/2558125497650058/
,,,0,0,
,,,0,0,
,,,0,0,
"Tuesday, 18 February 2020 at 10:46 pm",,Thankss everyone dor a fun night!! Best night I have had in a while. Love you all xoxo,0,27,https://www.facebook.com/groups/fennerhall/permalink/2558546800941261/
"Tuesday, 18 February 2020 at 2:27 pm",,"ATTENTION ALL FENNER RESIDENTS !!😁
Come down to reception to get your special
O week wristband !!!!🤪🤪
All residents will need one to come to Oweek Fenner Events 🤩🤩🤩",5,10,https://www.facebook.com/groups/fennerhall/permalink/2557926887669919/
,,,0,0,
,,,0,0,
"Tuesday, 18 February 2020 at 9:16 pm",,"Get keen for another full on day of activities as we approach halfway through AstrO Week
9am Pancake Breakfast as per usual!!
Then head down to the courtyard outside the warren and come meet some furry rescued greyhound friends brought to you by your social committee ❤️
Then at 12 enjoy an afternoon with the academic SRs and get all those questions you have about uni answered by those who have done it all before. 📚
2pm rolls around and the ESEAs are taking you to the botanic gardens for a picnic and explore in nature. 🍃
5pm sports is giving you an intro to a term 1 favourite - Ultimate Disc - sausage sizzle included. 🌭
6pm Social is at it again giving you chill vibes and a chance to get to know each other better with free tea, food, banter. Filling you up before you head off to WamBam at 7pm ! 💫
Also don’t forget to get all your free things and sign up for heaps of clubs at Market Day just outside Fenner on Uni Ave til 4pm tomorrow!
Get Keen Fenner!!! ❤️💚",1,11,https://www.facebook.com/groups/fennerhall/permalink/2558409844288290/
,,,0,0,
